Final Classification,Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,,state,street address,Zip,XCoord,YCoord
Assault,19-005904,2019-02,2/7/19 22:55,Y, , ,1, ,41013,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,327,MOTT ST,1, , ,327,MOTT,St. Louis,MO,"327 MOTT, St. Louis, MO",63135,908279.9,1014201
Assault,19-006009,2019-02,2/8/19 15:30,Y, , ,1, ,41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,2795,NEBRASKA AVE,24, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,895428.6,1016901
Assault,19-006009,2019-02,2/8/19 15:30,Y, , ,1, ,41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,2795,NEBRASKA AVE,24, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,890811.7,990845.8
Assault,19-006024,2019-02,2/8/19 15:50,Y, , ,1, ,41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4240,JOHN AVE,67, , ,4240,JOHN,St. Louis,MO,"4240 JOHN, St. Louis, MO",63107,895260.8,999938.9
Assault,19-006024,2019-02,2/8/19 15:50,Y, , ,1, ,41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4240,JOHN AVE,67, , ,4240,JOHN,St. Louis,MO,"4240 JOHN, St. Louis, MO",63107,893643.6,1005881
Assault,19-006024,2019-02,2/8/19 15:50,Y, , ,1, ,41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4240,JOHN AVE,67, , ,4240,JOHN,St. Louis,MO,"4240 JOHN, St. Louis, MO",63107,890603.7,1029339
Assault,19-006024,2019-02,2/8/19 15:50,Y, , ,1, ,41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4240,JOHN AVE,67, , ,4240,JOHN,St. Louis,MO,"4240 JOHN, St. Louis, MO",63107,883141.4,1031082
Assault,19-006024,2019-02,2/8/19 15:50,Y, , ,1, ,41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4240,JOHN AVE,67, , ,4240,JOHN,St. Louis,MO,"4240 JOHN, St. Louis, MO",63107,894860.9,1003478
Assault,19-006024,2019-02,2/8/19 15:50,Y, , ,1, ,41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4240,JOHN AVE,67, , ,4240,JOHN,St. Louis,MO,"4240 JOHN, St. Louis, MO",63107,881085.8,1017623
Assault,19-006175,2019-02,2/9/19 16:16,Y, , ,1, ,41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,402,N 8TH ST,35, , ,411,8TH,St. Louis,MO,"411 8TH, St. Louis, MO",63101,898564.8,1045187
Assault,19-006175,2019-02,2/9/19 16:16,Y, , ,1, ,41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,402,N 8TH ST,35, , ,411,8TH,St. Louis,MO,"411 8TH, St. Louis, MO",63101,906811.3,1012468
Assault,19-006237,2019-02,2/10/19 1:30,Y, , ,1, ,41013,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3750,DUNNICA AVE,16, ,1ST FL,3750,DUNNICA,St. Louis,MO,"3750 DUNNICA, St. Louis, MO",63101,890066.6,1048762
Assault,19-006353,2019-02,2/11/19 3:15,Y, , ,1, ,41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,2001,LOCUST ST,36, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,907942.8,1024267
Assault,19-006381,2019-02,2/11/19 8:00,Y, , ,1, ,41013,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5010,ENRIGHT AVE,51,FAMILY DOLLAR,PARKING LOT, , ,St. Louis,MO,"   , St. Louis, MO",63101,899784.3,1020793
Assault,19-006671,2019-02,2/12/19 19:08,Y, , ,1, ,41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,2764,N GRAND BLVD,59, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,899404.5,1026696
Assault,19-006671,2019-02,2/12/19 19:08,Y, , ,1, ,41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,2764,N GRAND BLVD,59, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,0,0
Assault,19-007784,2019-02,2/19/19 22:10,Y, , ,1, ,41013,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,7717,VERMONT AVE,2, , ,7717,VERMONT,St. Louis,MO,"7717 VERMONT, St. Louis, MO",63101,902643.8,1028246
Assault,19-007906,2019-02,2/20/19 18:13,Y, , ,1, ,41013,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5010,ENRIGHT AVE,51, ,FAMILY DOLLAR,5010,ENRIGHT,St. Louis,MO,"5010 ENRIGHT, St. Louis, MO",63101,889406.4,1010623
Assault,19-008186,2019-02,2/21/19 19:30,Y, , ,1, ,41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5587,THEODORE AVE,72, , ,5238,THRUSH,St. Louis,MO,"5238 THRUSH, St. Louis, MO",63120,901817.8,1031026
Assault,19-008410,2019-02,2/23/19 21:43,Y, , ,1, ,41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,N BROADWAY / E GRAND AVE,64, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,906749,1016195
Assault,19-009343,2019-03,3/1/19 17:22,Y, , ,1, ,41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3435,ARSENAL ST,25, ,1FL,3435,ARSENAL,St. Louis,MO,"3435 ARSENAL, St. Louis, MO",63118,895278.3,1050719
Assault,19-009371,2019-03,3/1/19 20:30,Y, , ,1, ,41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,2930,PALM PL,59, , ,2930,PALM,St. Louis,MO,"2930 PALM, St. Louis, MO",63107,888131.1,1028185
Assault,19-009781,2019-03,3/4/19 12:30,Y, , ,1, ,41013,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,LUCY ST / THOLOZAN AVE,15, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,906521.3,1018988
Assault,19-009781,2019-03,3/4/19 12:30,Y, , ,1, ,41013,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,LUCY ST / THOLOZAN AVE,15, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,906521.3,1018988
Assault,19-010189,2019-03,3/6/19 23:35,Y, , ,1, ,41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3800,DR MARTIN LUTHER KING DR,77, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,887004.1,1029601
Assault,19-010229,2019-03,3/7/19 10:15,Y, , ,1, ,41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,2611,SIDNEY ST,23, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,890603.7,1029339
Assault,19-010550,2019-03,3/9/19 3:40,Y, , ,1, ,41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4828,N BROADWAY,64, , ,4828,BROADWAY,St. Louis,MO,"4828 BROADWAY, St. Louis, MO",63147,905209.3,1017077
Assault,19-011311,2019-03,3/12/19 7:00,Y, , ,1, ,41013,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4105,C D BANKS AVE,58, ,ALIAS 4105 CD BANKSAPT 103,4105,C D BANKS,St. Louis,MO,"4105 C D BANKS, St. Louis, MO",63108,904285,1014042
Assault,19-011571,2019-03,3/15/19 19:50,Y, , ,1, ,41013,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5435,DR MARTIN LUTHER KING DR,50,DR KING CHOP SUEY, ,5435,DR MARTIN LUTHER KING,St. Louis,MO,"5435 DR MARTIN LUTHER KING, St. Louis, MO",63112,877419.3,1016118
Assault,19-011727,2019-03,3/16/19 22:55,Y, , ,1, ,41013,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5225,LOUISIANA AVE,1, , ,5225,LOUISIANA,St. Louis,MO,"5225 LOUISIANA, St. Louis, MO",63101,899820.8,1012917
Assault,19-011845,2019-03,3/17/19 9:30,Y, , ,1, ,41013,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,6643,MARMADUKE AVE,11, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,904722.5,1019461
Assault,19-012224,2019-03,3/19/19 18:50,Y, , ,1, ,41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3135,HALLIDAY AVE,25, , ,3135,HALLIDAY,St. Louis,MO,"3135 HALLIDAY, St. Louis, MO",63101,0,0
Assault,19-012623,2019-03,3/22/19 10:36,Y, , ,1, ,41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,1815,ARSENAL ST,22, ,SHELL GAS STATION,1815,ARSENAL,St. Louis,MO,"1815 ARSENAL, St. Louis, MO",63118,903711.6,1019877
Assault,19-012619,2019-03,3/22/19 11:15,Y, , ,1, ,41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3422,S JEFFERSON AVE,18,BYRD & BARREL, ,3422,JEFFERSON,St. Louis,MO,"3422 JEFFERSON, St. Louis, MO",63118,885696.6,1033436
Assault,19-012619,2019-04,3/22/19 11:15, , , ,-1, ,41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3422,JEFFERSON,18,BYRD & BARREL, ,3422,JEFFERSON,St. Louis,MO,"3422 JEFFERSON, St. Louis, MO",63118,885696.6,1033436
Assault,19-012699,2019-03,3/22/19 20:00,Y, , ,1, ,41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,N KINGSHIGHWAY BLVD / NATURAL,55, ,ON THE ROAD, , ,St. Louis,MO,"   , St. Louis, MO",63101,908726.5,1016736
Assault,19-012710,2019-03,3/22/19 22:25,Y, , ,1, ,41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3730,GOODFELLOW BLVD,70, ,@RALLYS- GOODFELLOW,3730,GOODFELLOW,St. Louis,MO,"3730 GOODFELLOW, St. Louis, MO",63112,896304.5,1020042
Assault,19-013501,2019-03,3/23/19 12:00,Y, , ,1, ,41013,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5217,S 38TH ST,3, ,VICTIM S EMPLOYMENT,5217,38TH,St. Louis,MO,"5217 38TH, St. Louis, MO",63101,906343.9,1016785
Assault,19-012942,2019-03,3/24/19 17:40,Y, , ,1, ,41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,2161,FAIR AVE,68,RONALD L JONES FUNERAL CHAPELS, ,2161,FAIR,St. Louis,MO,"2161 FAIR, St. Louis, MO",63115,902918.5,1017646
Assault,19-013485,2019-03,3/28/19 0:50,Y, , ,1, ,41013,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4231,ELLENWOOD AVE,5, ,REAR,4150,TAFT,St. Louis,MO,"4150 TAFT, St. Louis, MO",63101,902915.2,1020334
Assault,19-013828,2019-03,3/30/19 1:41,Y, , ,1, ,41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,6200,W FLORISSANT AVE,76, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,903311.5,1008464
Assault,19-014207,2019-04,3/30/19 17:11,Y, , ,1, ,41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,2801,DR MARTIN LUTHER KING DR,59,SHEPARD #1 APARTMENTS, ,2801,DR MARTIN LUTHER KING,St. Louis,MO,"2801 DR MARTIN LUTHER KING, St. Louis, MO",63106,898904.6,1026837
Assault,19-014033,2019-03,3/31/19 10:55,Y, , ,1, ,41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,1314,GRAVOIS AVE,21, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,900507.7,1015458
Assault,19-014037,2019-03,3/31/19 13:46,Y, , ,1, ,41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3700,UNION BLVD,70, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,902495.7,1028794
Assault,19-014086,2019-03,3/31/19 22:20,Y, , ,1, ,41013,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3160,MORGANFORD RD,15,711, ,2014,JAMES,St. Louis,MO,"2014 JAMES, St. Louis, MO",63104,900994.8,1017902
Assault,19-014610,2019-04,4/3/19 21:00,Y, , ,1, ,41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4723,CARTER AVE,69, ,SINGLE FAMILY HOME,4723,CARTER,St. Louis,MO,"4723 CARTER, St. Louis, MO",63115,896630.4,999859.8
Assault,19-016166,2019-04,4/4/19 2:05,Y, , ,1, ,41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,607,N 22ND ST,36, , ,607,NORTH 22ND,St. Louis,MO,"607 NORTH 22ND, St. Louis, MO",63103,896837.9,1002503
Assault,19-014953,2019-04,4/5/19 21:45,Y, , ,1, ,41013,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,I 64 EASTBOUND / TOWER GROVE A,39, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,896583,1001393
Assault,19-014953,2019-04,4/5/19 21:45,Y, , ,1, ,41013,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,I 64 EASTBOUND / TOWER GROVE A,39, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,900832.9,1007476
Assault,19-015033,2019-04,4/6/19 11:45,Y, , ,1, ,41013,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4528,NEBRASKA AVE,17,MOUNT PLEASANT APARTMENTS,MOUNT PLEASANT NEIGHBORHOOD,4528,NEBRASKA,St. Louis,MO,"4528 NEBRASKA, St. Louis, MO",63101,898360.1,1014293
Assault,19-015145,2019-04,4/6/19 22:58,Y, , ,1, ,41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3900,LINCOLN AVE,59, , ,8450,GAST,St. Louis,MO,"8450 GAST, St. Louis, MO",63147,897393.9,1010761
Assault,19-015318,2019-04,4/8/19 1:53,Y, , ,1, ,41013,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4216,BATES ST,5, , ,4216,BATES,St. Louis,MO,"4216 BATES, St. Louis, MO",63116,910318.8,1019871
Assault,19-015358,2019-04,4/8/19 9:59,Y, , ,1, ,41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3520,PAGE BLVD,77, , ,3520,PAGE,St. Louis,MO,"3520 PAGE, St. Louis, MO",63101,0,0
Assault,19-015394,2019-04,4/8/19 11:55,Y, , ,1, ,41013,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,BARNES JEWISH HOSPITAL PLZ / S,38, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,0,0
Assault,19-015652,2019-04,4/9/19 16:01,Y, , ,1, ,41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,2600,GRAVOIS AVE,22, , ,3817,COMPTON,St. Louis,MO,"3817 COMPTON, St. Louis, MO",63101,897262.9,1013391
Assault,19-016006,2019-04,4/11/19 13:50,Y, , ,1, ,41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3540,MCKEAN AVE,25, , ,3540,MCKEAN,St. Louis,MO,"3540 MCKEAN, St. Louis, MO",63101,897027.2,1030681
Assault,19-016167,2019-04,4/12/19 7:00,Y, , ,1, ,41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5900,RIVERVIEW BLVD,86, , ,5900,RIVERVIEW,St. Louis,MO,"5900 RIVERVIEW, St. Louis, MO",63147,907779.2,1018012
Assault,19-016290,2019-04,4/12/19 22:45,Y, , ,1, ,41013,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3175,MORGANFORD RD,15,AMSTERDAM TAVERN, ,3175,MORGANFORD,St. Louis,MO,"3175 MORGANFORD, St. Louis, MO",63116,883980.9,1001678
Assault,19-016306,2019-04,4/13/19 2:45,Y, , ,1, ,41013,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4818,HAMMETT PL,55, , ,4818,HAMMETT,St. Louis,MO,"4818 HAMMETT, St. Louis, MO",63113,893948.5,998769.4
Assault,19-016404,2019-04,4/13/19 19:05,Y, , ,1, ,41013,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4111,CONNECTICUT ST,15,OAKHILL PRESBYTERIAN CHURCH,CHURCH PARKING LOT,4111,CONNECTICUT,St. Louis,MO,"4111 CONNECTICUT, St. Louis, MO",63116,886045.3,1008369
Assault,19-016500,2019-04,4/14/19 12:15,Y, , ,1, ,41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,1419,CHAMBERS ST,63, , ,1419,CHAMBERS,St. Louis,MO,"1419 CHAMBERS, St. Louis, MO",63135,895681.9,1006850
Assault,19-016500,2019-04,4/14/19 12:15,Y, , ,1, ,41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,1419,CHAMBERS ST,63, , ,1419,CHAMBERS,St. Louis,MO,"1419 CHAMBERS, St. Louis, MO",63135,893929.8,997465.1
Assault,19-016701,2019-04,4/15/19 16:00,Y, , ,1, ,41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,2011,N BROADWAY,64, , ,2011,BROADWAY,St. Louis,MO,"2011 BROADWAY, St. Louis, MO",63102,888037.3,1021255
Assault,19-016938,2019-04,4/16/19 17:40,Y, , ,1, ,41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,500,COLE ST,35, ,ON STREET, , ,St. Louis,MO,"   , St. Louis, MO",63101,898631.4,1005468
Assault,19-016950,2019-04,4/16/19 18:03,Y, , ,1, ,41013,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4535,MCMILLAN AVE,54, , ,4531,MCMILLAN,St. Louis,MO,"4531 MCMILLAN, St. Louis, MO",63101,889172.6,1035942
Assault,19-017015,2019-04,4/17/19 3:12,Y, , ,1, ,41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4216,W NATURAL BRIDGE AVE,56,MIDWEST PETROLEUM,@MIDWEST PETROLEUM,4216,NATURAL BRIDGE,St. Louis,MO,"4216 NATURAL BRIDGE, St. Louis, MO",63121,898008.9,1021010
Assault,19-017536,2019-04,4/20/19 0:30,Y, , ,1, ,41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,1199,RIVERVIEW BLVD,74,PHILLIPS 66 GAS STATION, ,1199,RIVERVIEW,St. Louis,MO,"1199 RIVERVIEW, St. Louis, MO",63136,894813.8,1008349
Assault,19-017920,2019-04,4/22/19 14:50,Y, , ,1, ,41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4975,NATURAL BRIDGE AVE,69, , ,5214,FLORISSANT,St. Louis,MO,"5214 FLORISSANT, St. Louis, MO",63115,893530.5,1004900
Assault,19-017920,2019-04,4/22/19 14:50,Y, , ,1, ,41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4975,NATURAL BRIDGE AVE,69, , ,5214,FLORISSANT,St. Louis,MO,"5214 FLORISSANT, St. Louis, MO",63115,893530.5,1004900
Assault,19-018129,2019-04,4/23/19 13:10,Y, , ,1, ,41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3409,MISSOURI AVE,18, , ,3409,MISSOURI,St. Louis,MO,"3409 MISSOURI, St. Louis, MO",63101,884312.4,1005750
Assault,19-018180,2019-04,4/23/19 14:00,Y, , ,1, ,41013,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,731,HODIAMONT AVE,48, ,@METROLINK - DELMAR,731,HODIAMONT,St. Louis,MO,"731 HODIAMONT, St. Louis, MO",63101,895659.4,1004336
Assault,19-018205,2019-04,4/23/19 19:25,Y, , ,1, ,41013,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,936,BELLERIVE BLVD,1, , ,936,BELLERIVE,St. Louis,MO,"936 BELLERIVE, St. Louis, MO",63141,893507.2,1004531
Assault,19-018255,2019-04,4/24/19 2:10,Y, , ,1, ,41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,6018,SHULTE AVE,76, , ,5400,PARTRIDGE,St. Louis,MO,"5400 PARTRIDGE, St. Louis, MO",63101,895862.9,1018182
Assault,19-018457,2019-04,4/25/19 0:25,Y, , ,1, ,41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4647,ELMBANK AVE,56,RESIDENCE,RESIDENCE,4647,ELMBANK,St. Louis,MO,"4647 ELMBANK, St. Louis, MO",63101,888045.8,1004652
Assault,19-018742,2019-04,4/26/19 11:10,Y, , ,1, ,41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,1310,N GRAND BLVD,77,ZX GAS STATION, ,4041,LINCOLN,St. Louis,MO,"4041 LINCOLN, St. Louis, MO",63113,896029.9,1021573
Assault,19-019031,2019-04,4/27/19 23:26,Y, , ,1, ,41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,1416,LASALLE ST,33, , ,1401,LASALLE,St. Louis,MO,"1401 LASALLE, St. Louis, MO",63104,893983.5,1013986
Assault,19-019031,2019-04,4/27/19 23:26,Y, , ,1, ,41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,1416,LASALLE ST,33, , ,1401,LASALLE,St. Louis,MO,"1401 LASALLE, St. Louis, MO",63104,889128.4,995343.4
Assault,19-019078,2019-04,4/28/19 10:30,Y, , ,1, ,41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,LILLIAN AVE / UNION BLVD,71, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,0,0
Assault,19-019127,2019-04,4/28/19 15:20,Y, , ,1, ,41013,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5216,MAFFITT AVE,52, , ,5216,MAFFITT,St. Louis,MO,"5216 MAFFITT, St. Louis, MO",63113,895417.8,1021428
Assault,19-019127,2019-04,4/28/19 15:20,Y, , ,1, ,41013,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5216,MAFFITT AVE,52, , ,5216,MAFFITT,St. Louis,MO,"5216 MAFFITT, St. Louis, MO",63113,896628.9,1003244
Assault,19-019199,2019-04,4/29/19 7:15,Y, , ,1, ,41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,S 14TH ST / LASALLE ST,33, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,892587.1,1000802
Assault,19-019526,2019-04,4/30/19 20:00,Y, , ,1, ,41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3300,VIRGINIA AVE,30, , ,3300,PENNSYLVANIA,St. Louis,MO,"3300 PENNSYLVANIA, St. Louis, MO",63101,894618.6,1003187
Assault,19-019526,2019-04,4/30/19 20:00,Y, , ,1, ,41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3300,VIRGINIA AVE,30, , ,3300,PENNSYLVANIA,St. Louis,MO,"3300 PENNSYLVANIA, St. Louis, MO",63101,896598.8,1021170
Assault,19-019526,2019-04,4/30/19 20:00,Y, , ,1, ,41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3300,VIRGINIA AVE,30, , ,3300,PENNSYLVANIA,St. Louis,MO,"3300 PENNSYLVANIA, St. Louis, MO",63101,895980.2,1018849
Assault,19-019523,2019-04,4/30/19 21:00,Y, , ,1, ,41013,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3642,MONTANA ST,16, , ,3642,MONTANA,St. Louis,MO,"3642 MONTANA, St. Louis, MO",63116,895980.2,1018849
Assault,19-019624,2019-05,5/1/19 10:50,Y, , ,1, ,41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,N 18TH ST / PINE ST,36,RAILTON, , , ,St. Louis,MO,"   , St. Louis, MO",63101,898162.7,1002525
Assault,19-020019,2019-05,5/3/19 15:45,Y, , ,1, ,41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,420,WASHINGTON AVE,35, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,897223,1026176
Assault,19-020231,2019-05,5/4/19 17:50,Y, , ,1, ,41013,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5316,PATTON AVE,50, , ,5316,PATTON,St. Louis,MO,"5316 PATTON, St. Louis, MO",63101,887636.3,995127.5
Assault,19-020264,2019-05,5/4/19 22:09,Y, , ,1, ,41013,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,7004,NOTTINGHAM PL,9, ,APT 303,7004,NOTTINGHAM,St. Louis,MO,"7004 NOTTINGHAM, St. Louis, MO",63101,889952,998668.1
Assault,19-020557,2019-05,5/6/19 11:30,Y, , ,1, ,41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3534,MINNESOTA AVE,19, , ,3534,MINNESOTA,St. Louis,MO,"3534 MINNESOTA, St. Louis, MO",63101,895633.1,1033528
Assault,19-020586,2019-05,5/6/19 15:10,Y, , ,1, ,41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,6058,LUCILLE AVE,76, ,SINGLE FAMILY HOME,6058,LUCILLE,St. Louis,MO,"6058 LUCILLE, St. Louis, MO",63136,894199,1021580
Assault,19-020804,2019-05,5/7/19 17:31,Y, , ,1, ,41013,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,2611,BURD AVE,50, , ,2611,BURD,St. Louis,MO,"2611 BURD, St. Louis, MO",63101,897890.5,1001421
Assault,19-020873,2019-05,5/8/19 1:20,Y, , ,1, ,41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4676,ROSALIE,71,BP GAS STATION, , , ,St. Louis,MO,"   , St. Louis, MO",63101,895715.9,1001681
Assault,19-020873,2019-05,5/8/19 1:20,Y, , ,1, ,41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4676,ROSALIE,71,BP GAS STATION, , , ,St. Louis,MO,"   , St. Louis, MO",63101,893811.3,1021152
Assault,19-021492,2019-05,5/11/19 11:00,Y, , ,1, ,41013,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,6763,WEST PARK AVE,44, , ,3163,WATSON,St. Louis,MO,"3163 WATSON, St. Louis, MO",63119,0,0
